,Date,Portfolio_Value,Cash,Total_Shares,Avg_Entry,Current_Price,Daily_Return,Cumulative_Return,Drawdown
218,2020-11-10,142654.77278327942,119037.4935131073,397,50.30945587158203,59.4893684387207,-0.0007850264231243909,0.42654772783279515,-0.07850264231244139
219,2020-11-11,143157.18501853943,143157.18501853943,0,0.0,60.75489044189453,0.0035218747011238616,0.4315718501853951,0.0
220,2020-11-12,143157.18501853943,143157.18501853943,0,0.0,59.04155731201172,0.0,0.4315718501853951,0.0
221,2020-11-13,143157.18501853943,143157.18501853943,0,0.0,61.44606018066406,0.0,0.4315718501853951,0.0
222,2020-11-16,143157.18501853943,143157.18501853943,0,0.0,63.762935638427734,0.0,0.4315718501853951,0.0
223,2020-11-17,143157.18501853943,143157.18501853943,0,0.0,62.74079132080078,0.0,0.4315718501853951,0.0
224,2020-11-18,143157.18501853943,143157.18501853943,0,0.0,60.51151657104492,0.0,0.4315718501853951,0.0
225,2020-11-19,143157.18501853943,143157.18501853943,0,0.0,61.22216033935547,0.0,0.4315718501853951,0.0
226,2020-11-20,143157.18501853943,143157.18501853943,0,0.0,59.98583984375,0.0,0.4315718501853951,0.0
227,2020-11-23,143157.18501853943,143157.18501853943,0,0.0,61.09560775756836,0.0,0.4315718501853951,0.0
228,2020-11-24,143157.18501853943,143157.18501853943,0,0.0,63.957637786865234,0.0,0.4315718501853951,0.0
229,2020-11-25,143157.18501853943,143157.18501853943,0,0.0,63.68506622314453,0.0,0.4315718501853951,0.0
230,2020-11-27,143157.18501853943,143157.18501853943,0,0.0,64.23021697998047,0.0,0.4315718501853951,0.0
231,2020-11-30,143157.18501853943,143157.18501853943,0,0.0,63.36381912231445,0.0,0.4315718501853951,0.0
232,2020-12-01,143157.18501853943,143157.18501853943,0,0.0,65.40811157226562,0.0,0.4315718501853951,0.0
233,2020-12-02,143157.18501853943,143157.18501853943,0,0.0,65.80723571777344,0.0,0.4315718501853951,0.0
234,2020-12-03,143157.18501853943,143157.18501853943,0,0.0,65.75857543945312,0.0,0.4315718501853951,0.0
235,2020-12-04,143157.18501853943,143157.18501853943,0,0.0,67.52056884765625,0.0,0.4315718501853951,0.0
236,2020-12-07,143157.18501853943,143157.18501853943,0,0.0,67.08251953125,0.0,0.4315718501853951,0.0
237,2020-12-08,143157.18501853943,143157.18501853943,0,0.0,67.617919921875,0.0,0.4315718501853951,0.0
238,2020-12-09,143157.18501853943,143157.18501853943,0,0.0,65.85591888427734,0.0,0.4315718501853951,0.0
239,2020-12-10,143157.18501853943,143157.18501853943,0,0.0,65.73910522460938,0.0,0.4315718501853951,0.0
240,2020-12-11,143157.18501853943,143157.18501853943,0,0.0,65.4957275390625,0.0,0.4315718501853951,0.0
241,2020-12-14,143157.18501853943,143157.18501853943,0,0.0,64.62934875488281,0.0,0.4315718501853951,0.0
242,2020-12-15,143157.18501853943,143157.18501853943,0,0.0,67.22852325439453,0.0,0.4315718501853951,0.0
243,2020-12-16,143157.18501853943,143157.18501853943,0,0.0,67.55951690673828,0.0,0.4315718501853951,0.0
244,2020-12-17,143157.18501853943,143157.18501853943,0,0.0,68.7374267578125,0.0,0.4315718501853951,0.0
245,2020-12-18,143157.18501853943,143157.18501853943,0,0.0,67.86128997802734,0.0,0.4315718501853951,0.0
246,2020-12-21,143157.18501853943,143157.18501853943,0,0.0,67.17984771728516,0.0,0.4315718501853951,0.0
247,2020-12-22,143157.18501853943,143157.18501853943,0,0.0,66.814208984375,0.0,0.4315718501853951,0.0
248,2020-12-23,143157.18501853943,143157.18501853943,0,0.0,66.93121337890625,0.0,0.4315718501853951,0.0
249,2020-12-24,143157.18501853943,143157.18501853943,0,0.0,67.76980590820312,0.0,0.4315718501853951,0.0
250,2020-12-28,143157.18501853943,143157.18501853943,0,0.0,69.48599243164062,0.0,0.4315718501853951,0.0
251,2020-12-29,143157.18501853943,143157.18501853943,0,0.0,69.11543273925781,0.0,0.4315718501853951,0.0
252,2020-12-30,143157.18501853943,143157.18501853943,0,0.0,69.34947204589844,0.0,0.4315718501853951,0.0
253,2020-12-31,143157.18501853943,143157.18501853943,0,0.0,70.45134735107422,0.0,0.4315718501853951,0.0
254,2021-01-04,143157.18501853943,143157.18501853943,0,0.0,67.53578186035156,0.0,0.4315718501853951,0.0
255,2021-01-05,143157.18501853943,143157.18501853943,0,0.0,68.90092468261719,0.0,0.4315718501853951,0.0
256,2021-01-06,143157.18501853943,143157.18501853943,0,0.0,70.16854858398438,0.0,0.4315718501853951,0.0
257,2021-01-07,143157.18501853943,143157.18501853943,0,0.0,73.23039245605469,0.0,0.4315718501853951,0.0
258,2021-01-08,143157.18501853943,143157.18501853943,0,0.0,74.478515625,0.0,0.4315718501853951,0.0
259,2021-01-11,143157.18501853943,143157.18501853943,0,0.0,73.08412170410156,0.0,0.4315718501853951,0.0
260,2021-01-12,143157.18501853943,143157.18501853943,0,0.0,73.05487060546875,0.0,0.4315718501853951,0.0
261,2021-01-13,143157.18501853943,143157.18501853943,0,0.0,73.63018035888672,0.0,0.4315718501853951,0.0
262,2021-01-14,143157.18501853943,143157.18501853943,0,0.0,72.79158020019531,0.0,0.4315718501853951,0.0
263,2021-01-15,143157.18501853943,143157.18501853943,0,0.0,71.20215606689453,0.0,0.4315718501853951,0.0
264,2021-01-19,143157.18501853943,143157.18501853943,0,0.0,72.90859985351562,0.0,0.4315718501853951,0.0
265,2021-01-20,143157.18501853943,143157.18501853943,0,0.0,75.92167663574219,0.0,0.4315718501853951,0.0
266,2021-01-21,143157.18501853943,143157.18501853943,0,0.0,76.11669158935547,0.0,0.4315718501853951,0.0
267,2021-01-22,143157.18501853943,143157.18501853943,0,0.0,75.30735778808594,0.0,0.4315718501853951,0.0
268,2021-01-25,143157.18501853943,143157.18501853943,0,0.0,76.20446014404297,0.0,0.4315718501853951,0.0
269,2021-01-26,143157.18501853943,143157.18501853943,0,0.0,75.83390808105469,0.0,0.4315718501853951,0.0
270,2021-01-27,143157.18501853943,143157.18501853943,0,0.0,70.2953109741211,0.0,0.4315718501853951,0.0
271,2021-01-28,143157.18501853943,143157.18501853943,0,0.0,71.98224639892578,0.0,0.4315718501853951,0.0
272,2021-01-29,143157.18501853943,143157.18501853943,0,0.0,67.79904174804688,0.0,0.4315718501853951,0.0
273,2021-02-01,143157.18501853943,143157.18501853943,0,0.0,71.09490203857422,0.0,0.4315718501853951,0.0
274,2021-02-02,143157.18501853943,143157.18501853943,0,0.0,74.1274642944336,0.0,0.4315718501853951,0.0
275,2021-02-03,143157.18501853943,143157.18501853943,0,0.0,74.31275177001953,0.0,0.4315718501853951,0.0
276,2021-02-04,143157.18501853943,143157.18501853943,0,0.0,76.78952026367188,0.0,0.4315718501853951,0.0
277,2021-02-05,143157.18501853943,143157.18501853943,0,0.0,77.70613098144531,0.0,0.4315718501853951,0.0
278,2021-02-08,143157.18501853943,143157.18501853943,0,0.0,79.42228698730469,0.0,0.4315718501853951,0.0
279,2021-02-09,143157.18501853943,143157.18501853943,0,0.0,79.22728729248047,0.0,0.4315718501853951,0.0
280,2021-02-10,143157.18501853943,143157.18501853943,0,0.0,79.12977600097656,0.0,0.4315718501853951,0.0
281,2021-02-11,143157.18501853943,143157.18501853943,0,0.0,79.51981353759766,0.0,0.4315718501853951,0.0
282,2021-02-12,143157.18501853943,143157.18501853943,0,0.0,80.71919250488281,0.0,0.4315718501853951,0.0
283,2021-02-16,143157.18501853943,143157.18501853943,0,0.0,80.52418518066406,0.0,0.4315718501853951,0.0
284,2021-02-17,143157.18501853943,143157.18501853943,0,0.0,80.54365539550781,0.0,0.4315718501853951,0.0
285,2021-02-18,143157.18501853943,143157.18501853943,0,0.0,79.49056243896484,0.0,0.4315718501853951,0.0
286,2021-02-19,143157.18501853943,143157.18501853943,0,0.0,79.0517578125,0.0,0.4315718501853951,0.0
287,2021-02-22,143157.18501853943,143157.18501853943,0,0.0,77.26732635498047,0.0,0.4315718501853951,0.0
288,2021-02-23,143157.18501853943,143157.18501853943,0,0.0,77.49159240722656,0.0,0.4315718501853951,0.0
289,2021-02-24,143157.18501853943,143157.18501853943,0,0.0,80.03663635253906,0.0,0.4315718501853951,0.0
290,2021-02-25,143157.18501853943,143157.18501853943,0,0.0,74.28349304199219,0.0,0.4315718501853951,0.0
291,2021-02-26,143157.18501853943,143157.18501853943,0,0.0,73.14263153076172,0.0,0.4315718501853951,0.0
292,2021-03-01,143157.18501853943,143157.18501853943,0,0.0,78.4179458618164,0.0,0.4315718501853951,0.0
293,2021-03-02,143157.18501853943,143157.18501853943,0,0.0,76.64324188232422,0.0,0.4315718501853951,0.0
294,2021-03-03,143157.18501853943,143157.18501853943,0,0.0,73.55217742919922,0.0,0.4315718501853951,0.0
295,2021-03-04,143157.18501853943,143157.18501853943,0,0.0,70.84139251708984,0.0,0.4315718501853951,0.0
296,2021-03-05,143157.18501853943,143157.18501853943,0,0.0,74.67353057861328,0.0,0.4315718501853951,0.0
297,2021-03-08,143157.18501853943,143157.18501853943,0,0.0,73.62042236328125,0.0,0.4315718501853951,0.0
298,2021-03-09,143157.18501853943,143157.18501853943,0,0.0,76.68226623535156,0.0,0.4315718501853951,0.0
299,2021-03-10,143157.18501853943,143157.18501853943,0,0.0,78.13514709472656,0.0,0.4315718501853951,0.0
300,2021-03-11,143157.18501853943,143157.18501853943,0,0.0,80.50467681884766,0.0,0.4315718501853951,0.0
301,2021-03-12,143157.18501853943,143157.18501853943,0,0.0,80.89471435546875,0.0,0.4315718501853951,0.0
302,2021-03-15,143157.18501853943,143157.18501853943,0,0.0,82.36712646484375,0.0,0.4315718501853951,0.0
303,2021-03-16,143157.18501853943,143157.18501853943,0,0.0,82.04532623291016,0.0,0.4315718501853951,0.0
304,2021-03-17,143157.18501853943,143157.18501853943,0,0.0,82.73766326904297,0.0,0.4315718501853951,0.0
305,2021-03-18,143157.18501853943,143157.18501853943,0,0.0,79.20777893066406,0.0,0.4315718501853951,0.0
306,2021-03-19,143157.18501853943,143157.18501853943,0,0.0,78.77873992919922,0.0,0.4315718501853951,0.0
307,2021-03-22,143157.18501853943,143157.18501853943,0,0.0,80.65093231201172,0.0,0.4315718501853951,0.0
308,2021-03-23,143157.18501853943,143157.18501853943,0,0.0,78.67147064208984,0.0,0.4315718501853951,0.0
309,2021-03-24,143157.18501853943,143157.18501853943,0,0.0,77.5013427734375,0.0,0.4315718501853951,0.0
310,2021-03-25,143157.18501853943,143157.18501853943,0,0.0,78.83724212646484,0.0,0.4315718501853951,0.0
311,2021-03-26,143157.18501853943,143157.18501853943,0,0.0,82.52314758300781,0.0,0.4315718501853951,0.0
312,2021-03-29,143157.18501853943,143157.18501853943,0,0.0,82.4743881225586,0.0,0.4315718501853951,0.0
313,2021-03-30,143157.18501853943,143157.18501853943,0,0.0,81.90882873535156,0.0,0.4315718501853951,0.0
314,2021-03-31,143157.18501853943,143157.18501853943,0,0.0,82.83515930175781,0.0,0.4315718501853951,0.0
315,2021-04-01,143157.18501853943,143157.18501853943,0,0.0,85.36070251464844,0.0,0.4315718501853951,0.0
316,2021-04-05,143157.18501853943,143157.18501853943,0,0.0,89.16360473632812,0.0,0.4315718501853951,0.0
317,2021-04-06,143157.18501853943,143157.18501853943,0,0.0,88.89057922363281,0.0,0.4315718501853951,0.0
318,2021-04-07,143157.18501853943,143157.18501853943,0,0.0,89.22210693359375,0.0,0.4315718501853951,0.0
319,2021-04-08,143157.18501853943,143157.18501853943,0,0.0,90.50924682617188,0.0,0.4315718501853951,0.0
320,2021-04-09,143157.18501853943,143157.18501853943,0,0.0,92.44969940185547,0.0,0.4315718501853951,0.0
321,2021-04-12,143157.18501853943,143157.18501853943,0,0.0,92.55695343017578,0.0,0.4315718501853951,0.0
322,2021-04-13,143157.18501853943,143157.18501853943,0,0.0,93.4150619506836,0.0,0.4315718501853951,0.0
323,2021-04-14,143157.18501853943,143157.18501853943,0,0.0,92.5374755859375,0.0,0.4315718501853951,0.0
324,2021-04-15,143157.18501853943,143157.18501853943,0,0.0,95.4627914428711,0.0,0.4315718501853951,0.0
325,2021-04-16,143157.18501853943,143157.18501853943,0,0.0,96.45738220214844,0.0,0.4315718501853951,0.0
326,2021-04-19,143157.18501853943,143157.18501853943,0,0.0,94.95573425292969,0.0,0.4315718501853951,0.0
327,2021-04-20,143157.18501853943,143157.18501853943,0,0.0,92.85926055908203,0.0,0.4315718501853951,0.0
328,2021-04-21,143157.18501853943,143157.18501853943,0,0.0,95.4725341796875,0.0,0.4315718501853951,0.0
329,2021-04-22,143157.18501853943,143157.18501853943,0,0.0,92.91773986816406,0.0,0.4315718501853951,0.0
330,2021-04-23,143157.18501853943,143157.18501853943,0,0.0,95.81382751464844,0.0,0.4315718501853951,0.0
331,2021-04-26,143157.18501853943,143157.18501853943,0,0.0,96.44764709472656,0.0,0.4315718501853951,0.0
332,2021-04-27,143157.18501853943,143157.18501853943,0,0.0,96.34037017822266,0.0,0.4315718501853951,0.0
333,2021-04-28,143157.18501853943,143157.18501853943,0,0.0,96.2721176147461,0.0,0.4315718501853951,0.0
334,2021-04-29,143157.18501853943,143157.18501853943,0,0.0,98.0663070678711,0.0,0.4315718501853951,0.0
335,2021-04-30,143157.18501853943,143157.18501853943,0,0.0,96.26237487792969,0.0,0.4315718501853951,0.0
336,2021-05-03,143157.18501853943,143157.18501853943,0,0.0,96.7694320678711,0.0,0.4315718501853951,0.0
337,2021-05-04,143157.18501853943,143157.18501853943,0,0.0,95.0044937133789,0.0,0.4315718501853951,0.0
338,2021-05-05,143157.18501853943,143157.18501853943,0,0.0,95.0532455444336,0.0,0.4315718501853951,0.0
339,2021-05-06,143157.18501853943,143157.18501853943,0,0.0,97.31547546386719,0.0,0.4315718501853951,0.0
340,2021-05-07,143157.18501853943,143157.18501853943,0,0.0,99.47046661376953,0.0,0.4315718501853951,0.0
341,2021-05-10,143157.18501853943,143157.18501853943,0,0.0,96.58415985107422,0.0,0.4315718501853951,0.0
342,2021-05-11,143157.18501853943,143157.18501853943,0,0.0,94.0098648071289,0.0,0.4315718501853951,0.0
343,2021-05-12,143157.18501853943,143157.18501853943,0,0.0,87.90572357177734,0.0,0.4315718501853951,0.0
344,2021-05-13,143157.18501853943,143157.18501853943,0,0.0,91.06504821777344,0.0,0.4315718501853951,0.0
345,2021-05-14,143157.18501853943,143157.18501853943,0,0.0,95.32625579833984,0.0,0.4315718501853951,0.0
346,2021-05-17,143157.18501853943,143157.18501853943,0,0.0,94.52667236328125,0.0,0.4315718501853951,0.0
347,2021-05-18,143157.18501853943,143157.18501853943,0,0.0,92.15718078613281,0.0,0.4315718501853951,0.0
348,2021-05-19,143157.18501853943,143157.18501853943,0,0.0,91.43560791015625,0.0,0.4315718501853951,0.0
349,2021-05-20,143157.18501853943,143157.18501853943,0,0.0,94.28292083740234,0.0,0.4315718501853951,0.0
350,2021-05-21,143157.18501853943,143157.18501853943,0,0.0,94.03913116455078,0.0,0.4315718501853951,0.0
351,2021-05-24,143157.18501853943,143157.18501853943,0,0.0,96.9546890258789,0.0,0.4315718501853951,0.0
352,2021-05-25,143157.18501853943,143157.18501853943,0,0.0,96.3501205444336,0.0,0.4315718501853951,0.0
353,2021-05-26,143157.18501853943,143157.18501853943,0,0.0,96.88642883300781,0.0,0.4315718501853951,0.0
354,2021-05-27,143157.18501853943,143157.18501853943,0,0.0,96.97418975830078,0.0,0.4315718501853951,0.0
355,2021-05-28,143157.18501853943,143157.18501853943,0,0.0,97.55926513671875,0.0,0.4315718501853951,0.0
356,2021-06-01,143157.18501853943,143157.18501853943,0,0.0,97.29596710205078,0.0,0.4315718501853951,0.0
357,2021-06-02,143157.18501853943,143157.18501853943,0,0.0,97.71527099609375,0.0,0.4315718501853951,0.0
358,2021-06-03,143157.18501853943,143157.18501853943,0,0.0,96.65241241455078,0.0,0.4315718501853951,0.0
359,2021-06-04,143157.18501853943,143157.18501853943,0,0.0,99.25593566894531,0.0,0.4315718501853951,0.0
360,2021-06-07,143157.18501853943,143157.18501853943,0,0.0,99.05117797851562,0.0,0.4315718501853951,0.0
361,2021-06-08,143157.18501853943,143157.18501853943,0,0.0,99.05117797851562,0.0,0.4315718501853951,0.0
362,2021-06-09,143157.18501853943,143157.18501853943,0,0.0,98.5928726196289,0.0,0.4315718501853951,0.0
363,2021-06-10,143157.18501853943,143157.18501853943,0,0.0,99.96775817871094,0.0,0.4315718501853951,0.0
364,2021-06-11,143157.18501853943,143157.18501853943,0,0.0,100.4650650024414,0.0,0.4315718501853951,0.0
365,2021-06-14,143157.18501853943,143157.18501853943,0,0.0,101.13790130615234,0.0,0.4315718501853951,0.0
366,2021-06-15,143157.18501853943,143157.18501853943,0,0.0,100.5528335571289,0.0,0.4315718501853951,0.0
367,2021-06-16,143157.18501853943,143157.18501853943,0,0.0,98.83663940429688,0.0,0.4315718501853951,0.0
368,2021-06-17,143157.18501853943,143157.18501853943,0,0.0,98.79764556884766,0.0,0.4315718501853951,0.0
369,2021-06-18,143157.18501853943,143157.18501853943,0,0.0,94.78995513916016,0.0,0.4315718501853951,0.0
370,2021-06-21,143157.18501853943,143157.18501853943,0,0.0,98.87564086914062,0.0,0.4315718501853951,0.0
371,2021-06-22,143157.18501853943,143157.18501853943,0,0.0,100.36913299560547,0.0,0.4315718501853951,0.0
372,2021-06-23,143157.18501853943,143157.18501853943,0,0.0,100.06674194335938,0.0,0.4315718501853951,0.0
373,2021-06-24,143157.18501853943,143157.18501853943,0,0.0,101.83238983154297,0.0,0.4315718501853951,0.0
374,2021-06-25,143157.18501853943,143157.18501853943,0,0.0,102.84690856933594,0.0,0.4315718501853951,0.0
375,2021-06-28,143157.18501853943,143157.18501853943,0,0.0,103.52975463867188,0.0,0.4315718501853951,0.0
376,2021-06-29,143157.18501853943,143157.18501853943,0,0.0,103.57854461669922,0.0,0.4315718501853951,0.0
377,2021-06-30,143157.18501853943,143157.18501853943,0,0.0,103.96871948242188,0.0,0.4315718501853951,0.0
378,2021-07-01,143157.18501853943,143157.18501853943,0,0.0,105.63683319091797,0.0,0.4315718501853951,0.0
379,2021-07-02,143157.18501853943,143157.18501853943,0,0.0,108.06583404541016,0.0,0.4315718501853951,0.0
380,2021-07-06,143157.18501853943,143157.18501853943,0,0.0,107.38298034667969,0.0,0.4315718501853951,0.0
381,2021-07-07,143157.18501853943,143157.18501853943,0,0.0,108.56332397460938,0.0,0.4315718501853951,0.0
382,2021-07-08,143157.18501853943,143157.18501853943,0,0.0,105.8514404296875,0.0,0.4315718501853951,0.0
383,2021-07-09,143157.18501853943,143157.18501853943,0,0.0,109.21692657470703,0.0,0.4315718501853951,0.0
384,2021-07-12,143157.18501853943,143157.18501853943,0,0.0,110.49482727050781,0.0,0.4315718501853951,0.0
385,2021-07-13,143157.18501853943,143157.18501853943,0,0.0,109.35347747802734,0.0,0.4315718501853951,0.0
386,2021-07-14,143157.18501853943,143157.18501853943,0,0.0,109.6851577758789,0.0,0.4315718501853951,0.0
387,2021-07-15,143157.18501853943,143157.18501853943,0,0.0,108.69014739990234,0.0,0.4315718501853951,0.0
388,2021-07-16,143157.18501853943,143157.18501853943,0,0.0,106.08556365966797,0.0,0.4315718501853951,0.0
389,2021-07-19,143157.18501853943,143157.18501853943,0,0.0,101.490966796875,0.0,0.4315718501853951,0.0
390,2021-07-20,143157.18501853943,143157.18501853943,0,0.0,105.79290771484375,0.0,0.4315718501853951,0.0
391,2021-07-21,143157.18501853943,143157.18501853943,0,0.0,108.3096923828125,0.0,0.4315718501853951,0.0
392,2021-07-22,143157.18501853943,143157.18501853943,0,0.0,109.00230407714844,0.0,0.4315718501853951,0.0
393,2021-07-23,143157.18501853943,143157.18501853943,0,0.0,112.29950714111328,0.0,0.4315718501853951,0.0
394,2021-07-26,143157.18501853943,143157.18501853943,0,0.0,113.10916137695312,0.0,0.4315718501853951,0.0
395,2021-07-27,143157.18501853943,143157.18501853943,0,0.0,111.49958801269531,0.0,0.4315718501853951,0.0
396,2021-07-28,143157.18501853943,143157.18501853943,0,0.0,111.43131256103516,0.0,0.4315718501853951,0.0
397,2021-07-29,143157.18501853943,143157.18501853943,0,0.0,112.85552978515625,0.0,0.4315718501853951,0.0
398,2021-07-30,143157.18501853943,143157.18501853943,0,0.0,111.0898666381836,0.0,0.4315718501853951,0.0
399,2021-08-02,143157.18501853943,143157.18501853943,0,0.0,110.49482727050781,0.0,0.4315718501853951,0.0
400,2021-08-03,143157.18501853943,143157.18501853943,0,0.0,113.138427734375,0.0,0.4315718501853951,0.0
401,2021-08-04,143157.18501853943,143157.18501853943,0,0.0,111.49958801269531,0.0,0.4315718501853951,0.0
402,2021-08-05,143157.18501853943,143157.18501853943,0,0.0,113.48959350585938,0.0,0.4315718501853951,0.0
403,2021-08-06,143157.18501853943,143157.18501853943,0,0.0,114.1626968383789,0.0,0.4315718501853951,0.0
404,2021-08-09,143157.18501853943,143157.18501853943,0,0.0,113.85054016113281,0.0,0.4315718501853951,0.0
405,2021-08-10,143157.18501853943,143157.18501853943,0,0.0,114.24073791503906,0.0,0.4315718501853951,0.0
406,2021-08-11,143157.18501853943,143157.18501853943,0,0.0,115.07967376708984,0.0,0.4315718501853951,0.0
407,2021-08-12,143157.18501853943,143157.18501853943,0,0.0,116.04542541503906,0.0,0.4315718501853951,0.0
408,2021-08-13,143157.18501853943,143157.18501853943,0,0.0,116.73802185058594,0.0,0.4315718501853951,0.0
409,2021-08-16,143157.18501853943,143157.18501853943,0,0.0,117.61595916748047,0.0,0.4315718501853951,0.0
410,2021-08-17,143157.18501853943,143157.18501853943,0,0.0,115.23574829101562,0.0,0.4315718501853951,0.0
411,2021-08-18,143157.18501853943,143157.18501853943,0,0.0,111.42155456542969,0.0,0.4315718501853951,0.0
412,2021-08-19,143157.18501853943,143157.18501853943,0,0.0,112.00684356689453,0.0,0.4315718501853951,0.0
413,2021-08-20,143157.18501853943,143157.18501853943,0,0.0,114.69922637939453,0.0,0.4315718501853951,0.0
414,2021-08-23,143157.18501853943,143157.18501853943,0,0.0,117.58671569824219,0.0,0.4315718501853951,0.0
415,2021-08-24,143157.18501853943,143157.18501853943,0,0.0,118.23052978515625,0.0,0.4315718501853951,0.0
416,2021-08-25,143157.18501853943,143157.18501853943,0,0.0,118.95240783691406,0.0,0.4315718501853951,0.0
417,2021-08-26,143157.18501853943,143157.18501853943,0,0.0,116.82582092285156,0.0,0.4315718501853951,0.0
418,2021-08-27,143157.18501853943,143157.18501853943,0,0.0,119.91813659667969,0.0,0.4315718501853951,0.0
419,2021-08-30,143157.18501853943,143157.18501853943,0,0.0,121.53746795654297,0.0,0.4315718501853951,0.0
420,2021-08-31,143157.18501853943,143157.18501853943,0,0.0,121.03997039794922,0.0,0.4315718501853951,0.0
421,2021-09-01,143157.18501853943,143157.18501853943,0,0.0,121.35213470458984,0.0,0.4315718501853951,0.0
422,2021-09-02,143157.18501853943,143157.18501853943,0,0.0,122.3471450805664,0.0,0.4315718501853951,0.0
423,2021-09-03,143157.18501853943,143157.18501853943,0,0.0,122.2008285522461,0.0,0.4315718501853951,0.0
424,2021-09-07,143157.18501853943,143157.18501853943,0,0.0,120.94242858886719,0.0,0.4315718501853951,0.0
425,2021-09-08,143157.18501853943,143157.18501853943,0,0.0,120.4351577758789,0.0,0.4315718501853951,0.0
426,2021-09-09,143157.18501853943,143157.18501853943,0,0.0,118.77680969238281,0.0,0.4315718501853951,0.0
427,2021-09-10,143157.18501853943,143157.18501853943,0,0.0,116.10394287109375,0.0,0.4315718501853951,0.0
428,2021-09-13,143157.18501853943,143157.18501853943,0,0.0,116.90384674072266,0.0,0.4315718501853951,0.0
429,2021-09-14,143157.18501853943,143157.18501853943,0,0.0,115.05040740966797,0.0,0.4315718501853951,0.0
430,2021-09-15,143157.18501853943,143157.18501853943,0,0.0,117.89887237548828,0.0,0.4315718501853951,0.0
431,2021-09-16,143157.18501853943,143157.18501853943,0,0.0,117.27454376220703,0.0,0.4315718501853951,0.0
432,2021-09-17,143157.18501853943,143157.18501853943,0,0.0,113.98712158203125,0.0,0.4315718501853951,0.0
433,2021-09-20,143157.18501853943,143157.18501853943,0,0.0,108.16338348388672,0.0,0.4315718501853951,0.0
434,2021-09-21,143157.18501853943,143157.18501853943,0,0.0,107.9487533569336,0.0,0.4315718501853951,0.0
435,2021-09-22,143157.18501853943,143157.18501853943,0,0.0,111.00208282470703,0.0,0.4315718501853951,0.0
436,2021-09-23,143157.18501853943,143157.18501853943,0,0.0,115.07967376708984,0.0,0.4315718501853951,0.0
437,2021-09-24,143157.18501853943,143157.18501853943,0,0.0,115.62594604492188,0.0,0.4315718501853951,0.0
438,2021-09-27,143157.18501853943,143157.18501853943,0,0.0,114.64069366455078,0.0,0.4315718501853951,0.0
439,2021-09-28,143157.18501853943,143157.18501853943,0,0.0,107.63661193847656,0.0,0.4315718501853951,0.0
440,2021-09-29,143157.18501853943,143157.18501853943,0,0.0,108.16338348388672,0.0,0.4315718501853951,0.0
441,2021-09-30,143157.18501853943,123224.62745475769,191,104.35894012451172,104.35894012451172,0.0,0.4315718501853951,0.0
442,2021-10-01,143848.4321346283,123224.62745475769,191,104.35894012451172,107.97803497314453,0.004828588352022711,0.4384843213462839,0.0
443,2021-10-04,143060.2948360443,123224.62745475769,191,104.35894012451172,103.8516616821289,-0.00547894257093029,0.4306029483604439,-0.547894257093024
444,2021-10-05,143654.65905570984,123224.62745475769,191,104.35894012451172,106.96351623535156,0.00415464137234367,0.4365465905570991,-0.13470642400683525
445,2021-10-06,143921.09904289246,123224.62745475769,191,104.35894012451172,108.35848999023438,0.0018547256937855305,0.4392109904289254,0.0
446,2021-10-07,144446.52245140076,123224.62745475769,191,104.35894012451172,111.1093978881836,0.003650774014390512,0.4444652245140086,0.0
447,2021-10-08,144331.00469779968,123224.62745475769,191,104.35894012451172,110.50459289550781,-0.0007997267891300952,0.44331004697799803,-0.07997267891301456
448,2021-10-11,143872.65249443054,123224.62745475769,191,104.35894012451172,108.10484313964844,-0.003175701605686476,0.43872652494430664,-0.3972888701168241
449,2021-10-12,143725.45927238464,123224.62745475769,191,104.35894012451172,107.33419799804688,-0.001023079921680048,0.4372545927238476,-0.49919040401870246
450,2021-10-13,143921.09904289246,123224.62745475769,191,104.35894012451172,108.35848999023438,0.0013612046988629167,0.43921099042892564,-0.36374943445598024
451,2021-10-14,144975.67049980164,123224.62745475769,191,104.35894012451172,113.87980651855469,0.007327427763700545,0.44975670499801756,0.0
452,2021-10-15,145469.41989707947,123224.62745475769,191,104.35894012451172,116.46488189697266,0.0034057397049838123,0.45469419897079577,0.0
453,2021-10-18,145674.37272453308,123224.62745475769,191,104.35894012451172,117.53793334960938,0.001408906611428229,0.4567437272453321,0.0
454,2021-10-19,146181.16419029236,123224.62745475769,191,104.35894012451172,120.19129180908203,0.003478933571367415,0.4618116419029248,0.0
455,2021-10-20,146464.37234306335,123224.62745475769,191,104.35894012451172,121.67405700683594,0.0019373778717641787,0.46464372343063487,0.0
456,2021-10-21,146654.41641044617,123224.62745475769,191,104.35894012451172,122.66905212402344,0.0012975446816354541,0.466544164104463,0.0
457,2021-10-22,146551.93781089783,123224.62745475769,191,104.35894012451172,122.13251495361328,-0.0006987760890986294,0.4655193781089797,-0.06987760890986731
458,2021-10-25,146909.67373466492,123224.62745475769,191,104.35894012451172,124.00547790527344,0.0024410180384559776,0.4690967373466506,0.0
459,2021-10-26,147000.97404289246,123224.62745475769,191,104.35894012451172,124.48348999023438,0.0006214724048223541,0.47000974042892607,0.0
460,2021-10-27,146678.6367702484,123224.62745475769,191,104.35894012451172,122.79586029052734,-0.002192756032691201,0.4667863677024857,-0.21927560326912549
461,2021-10-28,147353.12009239197,147353.12009239197,0,0.0,126.32718658447266,0.004598374630383484,0.4735312009239212,0.0
